time [s],filter_volt,
25.8471,1.57862,
25.8491,1.57735,
25.8511,1.57641,
25.8531,1.57669,
25.8551,1.57619,
25.8571,1.5745,
25.8591,1.57565,
25.8611,1.57523,
25.8631,1.57444,
25.8651,1.57659,
25.8671,1.57472,
25.8691,1.57321,
25.8714,1.57506,
25.8737,1.57384,
25.8757,1.57189,
25.8778,1.57141,
25.8795,1.57104,
25.8817,1.57078,
25.8838,1.57027,
25.8857,1.56948,
25.8877,1.56828,
25.8897,1.5681,
25.8917,1.56882,
25.8937,1.56678,
25.8957,1.56481,
25.8977,1.56477,
25.8998,1.56366,
25.9017,1.56398,
25.9037,1.56435,
25.9057,1.5629,
25.9071,1.56361,
25.9091,1.56273,
25.9111,1.56313,
25.9131,1.56313,
25.9151,1.56158,
25.9171,1.56088,
25.9191,1.56213,
25.9211,1.56079,
25.9231,1.55998,
25.9251,1.56028,
25.9272,1.56142,
25.9291,1.56032,
25.9312,1.56198,
25.9331,1.56186,
25.9351,1.56365,
25.9371,1.56623,
25.9391,1.56682,
25.9407,1.56717,
25.9432,1.57005,
25.9451,1.57139,
25.9471,1.57185,
25.9487,1.57363,
25.9507,1.5721,
25.9521,1.57577,
25.9541,1.57662,
25.9561,1.57572,
25.9581,1.57708,
25.9597,1.57615,
26.2337,0,
26.2357,1.56962,
26.2377,1.56836,
26.2397,1.56597,
26.2417,1.56524,
26.2437,1.56576,
26.2457,1.56455,
26.2477,1.56408,
26.2497,1.56313,
26.2517,1.56276,
26.2537,1.56534,
26.2557,1.56427,
26.2577,1.56243,
26.2597,1.56255,
26.2617,1.56433,
26.2637,1.56312,
26.2657,1.56255,
26.2677,1.56176,
26.2701,1.56237,
26.2717,1.56388,
26.2731,1.56416,
26.2751,1.56502,
26.2771,1.56601,
26.2791,1.56759,
26.2811,1.57019,
26.2831,1.5713,
26.2851,1.57156,
26.2871,1.57386,
26.2891,1.57557,
26.2911,1.5749,
26.2931,1.57547,
26.2951,1.57626,
26.297,1.57701,
26.2987,1.57834,
26.3007,1.57768,
26.3027,1.57633,
26.3047,1.57789,
26.3067,1.57747,
26.3087,1.57599,
26.3107,1.57667,
26.3127,1.57543,
26.3147,1.57438,
26.3167,1.57564,
26.3192,1.57441,
26.3211,1.57169,
26.3231,1.57296,
26.3251,1.57263,
26.3272,1.57079,
26.3291,1.57018,
26.3312,1.56987,
26.3331,1.56925,
26.3352,1.56863,
26.3371,1.56886,
26.3391,1.56674,
26.3411,1.56743,
26.3431,1.56696,
26.3451,1.56559,
26.3471,1.56507,
26.3491,1.56403,
26.3512,1.56422,
26.3531,1.56554,
26.3551,1.56362,
26.3571,1.56236,
26.3591,1.56274,
26.3611,1.56258,
26.3631,1.56098,
26.3651,1.56045,
26.3671,1.56174,
26.3695,1.56199,
26.3717,1.56331,
26.3737,1.56378,
26.3757,1.56417,
26.3777,1.56597,
26.3797,1.56788,
26.3817,1.56642,
26.3837,1.57016,
26.3851,1.57063,
26.3871,1.57307,
26.3891,1.57476,
26.3907,1.57269,
26.3927,1.57334,
26.3947,1.57537,
26.3967,1.57522,
26.3987,1.57801,
26.4007,1.57821,
26.4031,1.57834,
26.4051,1.57772,
26.4071,1.57865,
26.409,1.57657,
26.411,1.57534,
26.4124,1.57598,
26.414,1.57568,
26.4157,1.57593,
26.4177,1.57509,
26.4197,1.57513,
26.4211,1.57535,
26.4232,1.57556,
26.4251,1.59028,
26.4271,1.61795,
26.4291,1.64254,
26.4312,1.66802,
26.4331,1.68648,
26.4351,1.70227,
26.4371,1.71529,
26.4391,1.7255,
26.4412,1.7334,
26.4431,1.74182,
26.4451,1.74485,
26.4472,1.74621,
26.4487,1.74826,
26.4512,1.75111,
26.4531,1.74941,
26.4553,1.7476,
26.4571,1.7476,
26.4591,1.74589,
26.4611,1.74254,
26.4631,1.73994,
26.4651,1.73662,
26.4671,1.73299,
26.4691,1.7293,
26.471,1.72409,
26.4731,1.71937,
26.4751,1.71541,
26.4771,1.71119,
26.4791,1.70717,
26.481,1.70161,
26.4831,1.6969,
26.4851,1.69454,
26.4867,1.69047,
26.4883,1.68521,
26.4901,1.68432,
26.4921,1.68009,
26.4941,1.67552,
26.4961,1.67156,
26.4982,1.66752,
26.4996,1.6649,
26.5017,1.66353,
26.5033,1.65963,
26.5051,1.65627,
26.5071,1.65352,
26.5091,1.6522,
26.5112,1.64774,
26.5132,1.64393,
26.5147,1.64233,
26.5167,1.63977,
26.5192,1.63531,
26.521,1.63216,
26.5231,1.63031,
26.5251,1.62982,
26.5271,1.6259,
26.5291,1.62437,
26.5312,1.62223,
26.5331,1.62079,
26.5351,1.61518,
26.5371,1.61263,
26.5391,1.61227,
26.5411,1.6114,
26.5431,1.61001,
26.5451,1.60767,
26.5471,1.60786,
26.5487,1.60657,
26.5508,1.60497,
26.5527,1.60413,
26.5547,1.5996,
26.5567,1.59875,
26.5587,1.59829,
26.5607,1.59815,
26.5627,1.59649,
26.5647,1.59469,
26.5667,1.59589,
26.5685,1.59514,
26.5707,1.59368,
26.5722,1.59332,
26.5741,1.59487,
26.5761,1.59248,
26.5781,1.59097,
26.5801,1.5912,
26.5821,1.5915,
26.5841,1.58979,
26.5861,1.58784,
26.5881,1.58857,
26.5901,1.5901,
26.5921,1.58953,
26.5941,1.58738,
26.5961,1.58793,
26.5981,1.58856,
26.5997,1.58686,
26.6017,1.58575,
26.6037,1.58647,
26.6057,1.58519,
26.6077,1.58415,
26.6097,1.58396,
26.6117,1.58401,
26.6137,1.58404,
26.6157,1.58416,
26.6177,1.58413,
26.6191,1.58296,
26.6211,1.58306,
26.6231,1.58465,
26.6251,1.58376,
26.6272,1.58316,
26.6291,1.58197,
26.6312,1.58193,
26.6327,1.58215,
26.6351,1.5816,
26.6371,1.58147,
26.6391,1.58317,
26.6411,1.58236,
26.6431,1.58044,
26.6451,1.58088,
26.6472,1.58136,
26.6486,1.58018,
26.6507,1.58029,
26.6527,1.58103,
26.6547,1.58134,
26.6567,1.58013,
26.6587,1.57983,
26.6607,1.58035,
26.6627,1.58243,
26.6647,1.58104,
26.6667,1.58066,
26.6684,1.58095,
26.6707,1.5814,
26.6727,1.58188,
26.6747,1.58218,
26.6767,1.5829,
26.6791,1.58434,
26.6812,1.58268,
26.6831,1.58187,
26.6851,1.58132,
26.6871,1.58226,
26.6892,1.58097,
26.6907,1.57989,
26.6927,1.58194,
26.6947,1.58208,
26.6967,1.58148,
26.6987,1.57949,
26.7012,1.58167,
26.7032,1.58226,
26.7051,1.58081,
26.7071,1.5784,
26.7091,1.57934,
26.7112,1.58085,
26.7131,1.58098,
26.715,1.58017,
26.7171,1.58104,
26.7192,1.58124,
26.7212,1.57988,
26.7231,1.57908,
26.7251,1.57958,
26.7272,1.58063,
26.7291,1.57989,
26.731,1.57793,
26.7331,1.57993,
26.7352,1.58009,
26.737,1.57886,
26.7391,1.57745,
26.7411,1.58008,
26.7431,1.58012,
26.7451,1.5794,
26.7471,1.57854,
26.749,1.57953,
26.751,1.58045,
26.7527,1.58009,
26.7547,1.58028,
26.7567,1.57966,
26.7587,1.58014,
26.7607,1.57759,
26.7627,1.57838,
26.7647,1.5781,
26.7667,1.57761,
26.7686,1.57661,
26.7703,1.57808,
26.7724,1.57636,
26.7741,1.57572,
26.7761,1.5793,
26.7781,1.57771,
26.7801,1.57743,
26.7821,1.57638,
27.0581,1.57949,
27.0601,1.57863,
27.062,1.57609,
27.0642,1.57666,
27.0662,1.57689,
27.0681,1.57686,
27.0702,1.57585,
27.0717,1.57827,
27.0737,1.57753,
27.0757,1.57715,
27.0775,1.57799,
27.079,1.57673,
27.081,1.57687,
27.0832,1.57719,
27.0852,1.57709,
27.087,1.57618,
27.0885,1.5769,
27.0907,1.57873,
27.0922,1.5765,
27.0934,1.57694,
27.0957,1.57695,
27.0977,1.57753,
27.0997,1.5776,
27.1017,1.57795,
27.1038,1.57731,
27.106,1.57749,
27.1082,1.57963,
27.1101,1.57908,
27.1122,1.57985,
27.1141,1.57958,
27.1161,1.57877,
27.1181,1.57801,
27.1202,1.5789,
27.1217,1.58046,
27.1238,1.58135,
27.1262,1.58014,
27.1276,1.57837,
27.1297,1.57618,
27.1318,1.5771,
27.1337,1.5762,
27.1354,1.5752,
27.1371,1.57692,
27.1395,1.57815,
27.1412,1.57719,
27.1432,1.57648,
27.1452,1.57656,
27.1472,1.57878,
27.1492,1.57875,
27.151,1.57866,
27.1532,1.5787,
27.1552,1.58041,
27.1571,1.57905,
27.1591,1.57825,
27.1612,1.58023,
27.1631,1.58144,
27.1647,1.58112,
27.1667,1.57869,
27.1687,1.57985,
27.1705,1.57992,
27.1721,1.57959,
27.1741,1.57919,
27.1761,1.57961,
27.1782,1.58005,
27.1801,1.58037,
27.1818,1.58284,
27.1837,1.58109,
27.186,1.58108,
27.1881,1.58134,
27.1901,1.58123,
27.192,1.58042,
27.1941,1.58117,
27.1961,1.58063,
27.1977,1.57883,
27.1997,1.57812,
27.2017,1.57817,
27.2037,1.5805,
27.206,1.5794,
27.2081,1.57871,
27.2097,1.57957,
27.2117,1.57888,
27.2138,1.57784,
27.2158,1.57819,
27.2177,1.57822,
27.2198,1.57963,
27.2217,1.57805,
27.2237,1.57641,
27.2257,1.57888,
27.2277,1.57934,
27.2298,1.57919,
27.2315,1.57798,
27.2338,1.5798,
27.2362,1.58009,
27.2382,1.57943,
27.2398,1.57848,
27.2413,1.57951,
27.2427,1.57881,
27.2444,1.57809,
27.2462,1.57885,
27.2482,1.57812,
27.2496,1.57877,
27.2517,1.57977,
27.2538,1.57847,
27.2557,1.5785,
27.2577,1.57728,
27.2597,1.57732,
27.2618,1.57674,
27.2637,1.57639,
27.2657,1.57656,
27.2677,1.5771,
27.2697,1.5771,
27.2717,1.57665,
27.2737,1.57745,
27.2757,1.57904,
27.2777,1.57921,
27.2797,1.57725,
27.2813,1.57921,
27.2832,1.57862,
27.2852,1.57894,
27.2867,1.57934,
27.2887,1.57833,
27.2912,1.5789,
27.2931,1.57848,
27.2951,1.57811,
27.2972,1.57614,
27.2984,1.57688,
27.3002,1.56361,
27.3023,1.54123,
27.3042,1.52475,
27.3062,1.509,
27.3082,1.49605,
27.3102,1.48564,
27.3122,1.47547,
27.3141,1.46817,
27.3162,1.46157,
27.3181,1.45406,
27.3197,1.45186,
27.3217,1.44829,
27.3237,1.44387,
27.3257,1.44153,
27.3277,1.43901,
27.3297,1.43759,
27.3313,1.43536,
27.3332,1.43375,
27.3351,1.43235,
27.3372,1.43452,
27.3391,1.4326,
27.3412,1.43132,
27.3427,1.43256,
27.3447,1.43061,
27.3467,1.43098,
27.3487,1.43379,
27.3502,1.43376,
27.3517,1.435,
27.3537,1.43356,
27.3557,1.43237,
27.3577,1.43248,
27.3597,1.43355,
27.3617,1.43467,
27.3637,1.43725,
27.3657,1.44224,
27.3677,1.44835,
27.3694,1.45444,
27.3712,1.45861,
27.3732,1.46212,
27.3752,1.4656,
27.3771,1.46914,
27.3792,1.47091,
27.3812,1.4756,
27.3831,1.47718,
27.3851,1.47838,
27.3871,1.48201,
27.3891,1.48449,
27.3912,1.48561,
27.3931,1.48848,
27.3951,1.49395,
27.3972,1.49481,
27.399,1.49739,
27.4012,1.50102,
27.4032,1.50336,
27.405,1.50678,
27.4068,1.50897,
27.4087,1.50966,
27.4108,1.51318,
27.4127,1.51578,
27.4147,1.51728,
27.4167,1.51986,
27.4188,1.52146,
27.4205,1.52352,
27.4228,1.52719,
27.4247,1.52738,
27.4267,1.52884,
27.4287,1.53086,
27.4312,1.53433,
27.4332,1.53454,
27.4352,1.53539,
27.4372,1.53797,
27.4392,1.53888,
27.4415,1.54102,
27.4432,1.54241,
27.4452,1.54175,
27.447,1.54436,
27.4491,1.54511,
27.4509,1.54641,
27.4527,1.54943,
27.4547,1.55353,
27.4567,1.55534,
27.4587,1.55825,
27.4608,1.55938,
27.4627,1.56042,
27.4647,1.56224,
27.4664,1.56299,
27.4681,1.56499,
27.47,1.56528,
27.4717,1.56503,
27.4738,1.56532,
27.4762,1.56666,
27.4782,1.56568,
27.4802,1.56685,
27.4822,1.5664,
27.4841,1.56583,
27.4861,1.56683,
27.4882,1.56446,
27.4902,1.56447,
27.4922,1.56488,
27.4948,1.56487,
27.4967,1.56344,
27.4987,1.56346,
27.5007,1.56417,
27.5027,1.56417,
27.5041,1.56422,
27.5062,1.56288,
27.5082,1.55976,
27.5097,1.56045,
27.5115,1.55958,
27.5132,1.55825,
27.5151,1.55658,
27.5172,1.55548,
27.5192,1.55621,
27.5212,1.55864,
27.5232,1.55992,
27.5252,1.56025,
27.5267,1.56047,
27.5282,1.56279,
27.5302,1.5657,
27.5322,1.56737,
27.5342,1.56924,
27.5362,1.56981,
27.5382,1.57144,
27.5401,1.57602,
27.5422,1.57317,
27.5442,1.57307,
27.5462,1.57384,
27.5482,1.57251,
27.5502,1.57169,
27.5522,1.57065,
27.5542,1.57133,
27.5565,1.57271,
27.5587,1.57264,
27.5604,1.57107,
27.5622,1.56952,
27.5642,1.56963,
27.5662,1.56932,
27.5682,1.56938,
27.5702,1.56883,
27.572,1.56792,
27.5741,1.56634,
27.5762,1.56711,
27.5782,1.56598,
27.5802,1.5652,
27.5822,1.56383,
27.5842,1.56325,
27.586,1.56445,
27.5882,1.56072,
27.5902,1.55855,
27.5922,1.5611,
27.5942,1.56093,
27.5962,1.56201,
27.5981,1.56488,
27.5998,1.56445,
27.6016,1.56765,
27.6035,1.56939,
27.6057,1.56895,
27.6077,1.56947,
27.6097,1.57179,
27.6117,1.57286,
27.6137,1.57385,
27.6157,1.57488,
27.617,1.57258,
27.6187,1.57437,
27.6212,1.57531,
27.6235,1.5751,
27.6257,1.57306,
27.6277,1.57383,
27.6297,1.57323,
27.6318,1.57296,
27.6337,1.57066,
27.6357,1.56806,
27.6377,1.56801,
27.6397,1.5687,
27.6417,1.56702,
27.6437,1.56597,
27.6457,1.56592,
27.6478,1.56496,
27.6497,1.56572,
27.6517,1.56524,
27.6532,1.56404,
27.6552,1.56393,
27.6572,1.56331,
27.6592,1.56287,
27.6612,1.56203,
27.6632,1.56179,
27.6652,1.56236,
27.6672,1.5637,
27.6691,1.56333,
27.6712,1.56435,
27.6727,1.56478,
27.6747,1.56613,
27.6767,1.56914,
27.6787,1.56937,
27.6808,1.56964,
27.6827,1.57291,
27.6848,1.57333,
27.6872,1.57451,
27.6892,1.57454,
27.6912,1.57632,
27.6932,1.57603,
27.6952,1.57436,
27.6972,1.57401,
27.6987,1.57139,
27.7007,1.57333,
27.7024,1.57249,
27.7047,1.5718,
27.7067,1.57228,
27.7087,1.57162,
27.7107,1.57111,
27.7127,1.57257,
27.7148,1.56896,
27.7167,1.56698,
27.7188,1.56858,
27.7212,1.57073,
27.7232,1.56869,
27.7252,1.56719,
27.7272,1.56717,
27.7292,1.56674,
27.731,1.5671,
27.7327,1.56546,
27.7352,1.56502,
27.7367,1.56392,
27.7387,1.56344,
27.7407,1.56296,
27.7427,1.56211,
27.7447,1.56112,
27.7467,1.562,
27.7482,1.56385,
27.7502,1.56436,
27.7518,1.56575,
27.7537,1.56521,
27.7557,1.56736,
27.7577,1.5694,
27.7597,1.57008,
27.7618,1.57234,
27.7637,1.57357,
27.7654,1.57497,
27.7671,1.57633,
27.7691,1.57582,
27.7709,1.57347,
27.7732,1.57655,
27.7752,1.57687,
27.7772,1.57511,
27.7792,1.57272,
27.7812,1.57273,
27.7832,1.57213,
27.7852,1.57309,
27.7872,1.57154,
27.7892,1.57001,
27.7912,1.57127,
27.7932,1.5717,
27.7952,1.57026,
27.7972,1.56927,
27.7987,1.56739,
27.8012,1.56741,
27.8032,1.56898,
27.8052,1.56877,
27.8072,1.56639,
27.8092,1.56689,
27.8112,1.56513,
27.8132,1.56415,
27.8152,1.56356,
27.8172,1.56229,
27.8192,1.56219,
27.8212,1.56398,
27.8232,1.56267,
27.8252,1.56201,
27.8272,1.56328,
27.8292,1.56357,
27.8312,1.5646,
27.8332,1.56736,
27.8352,1.56814,
27.8372,1.56977,
27.8392,1.57339,
27.8412,1.5729,
27.8432,1.57326,
27.8452,1.57462,
27.8472,1.5747,
27.8488,1.57431,
27.851,1.57351,
27.8528,1.57225,
27.8547,1.57297,
27.8567,1.57328,
27.8587,1.57203,
27.8607,1.5734,
27.8627,1.57289,
27.8648,1.57211,
27.8667,1.57434,
27.8687,1.5718,
27.8707,1.56941,
27.8727,1.57059,
27.8742,1.57063,
27.8762,1.5702,
27.8782,1.56954,
27.8802,1.56806,
27.8822,1.56744,
27.8842,1.56834,
27.8862,1.56595,
27.8882,1.56414,
27.8902,1.56395,
27.8922,1.56372,
27.8942,1.56379,
27.8962,1.56298,
27.8988,1.55996,
27.9007,1.56075,
27.9027,1.562,
27.9048,1.5615,
27.9062,1.56376,
27.9082,1.56408,
27.9102,1.566,
27.9116,1.56945,
27.9137,1.56889,
27.9157,1.56979,
27.9177,1.57076,
27.9197,1.57251,
27.9217,1.5733,
27.9237,1.57481,
27.9257,1.57454,
27.9278,1.57447,
27.9297,1.57645,
27.9313,1.57355,
27.9332,1.57384,
27.9352,1.57405,
27.9372,1.57468,
27.9392,1.57602,
27.9417,1.57358,
27.9437,1.57204,
27.9457,1.57185,
27.9477,1.57271,
27.9497,1.57102,
27.9517,1.56881,
27.9537,1.56856,
27.9557,1.5684,
27.9577,1.56871,
27.9598,1.56837,
27.9617,1.56363,
27.9638,1.56317,
27.9657,1.56589,
27.9677,1.56407,
27.9697,1.56281,
27.9713,1.56137,
27.9732,1.56234,
27.9757,1.56371,
27.9778,1.56344,
27.9797,1.56366,
27.9817,1.56587,
27.9837,1.56808,
27.9857,1.5689,
27.9877,1.57052,
27.9898,1.57193,
27.9922,1.57436,
27.9945,1.57314,
27.9967,1.57524,
27.9987,1.57583,
28.0002,1.57625,
28.0022,1.578,
28.0042,1.57631,
28.0062,1.57553,
28.0087,1.57704,
28.0108,1.57727,
28.0127,1.57503,
28.0148,1.57458,
28.0167,1.57352,
28.0187,1.57216,
28.0207,1.57354,
28.0227,1.57304,
28.0247,1.57062,
28.0267,1.5716,
28.0287,1.57153,
28.0307,1.57026,
28.0327,1.56891,
28.0348,1.56764,
28.0367,1.5673,
28.039,1.56712,
28.0407,1.56659,
28.0427,1.56514,
28.0447,1.5651,
28.0467,1.56175,
28.0487,1.56074,
28.0508,1.56082,
28.0522,1.5588,
28.0545,1.5608,
28.0562,1.5623,
28.0582,1.56266,
28.0602,1.56404,
28.0617,1.56482,
28.0637,1.56676,
28.0657,1.57008,
28.0677,1.57057,
28.0692,1.57139,
28.0712,1.57452,
28.0732,1.57517,
28.0752,1.57733,
28.0772,1.57555,
28.0792,1.57438,
28.0812,1.57536,
28.0827,1.57419,
28.0847,1.57445,
28.0867,1.57517,
28.0887,1.57359,
28.0907,1.57449,
28.0927,1.57551,
28.0947,1.57379,
28.0968,1.57238,
28.0984,1.57291,
28.1002,1.57208,
28.1022,1.57383,
28.1042,1.57145,
28.1062,1.56919,
28.1082,1.56921,
28.1102,1.56962,
28.1122,1.56972,
28.1142,1.56855,
28.1162,1.56689,
28.1182,1.56607,
28.1202,1.56717,
28.1222,1.56557,
28.1237,1.5647,
28.1257,1.56428,
28.1277,1.56419,
28.1297,1.56496,
28.1317,1.56417,
28.1337,1.56334,
28.1357,1.56462,
28.1378,1.56672,
28.1397,1.56747,
28.1417,1.56881,
28.1437,1.57007,
28.1457,1.57131,
28.1477,1.57479,
28.1497,1.57344,
28.1517,1.57341,
28.1535,1.57537,
28.1558,1.57601,
28.1578,1.57508,
28.1598,1.57525,
28.1618,1.57238,
28.1642,1.57438,
28.1662,1.57371,
28.1682,1.57397,
28.1702,1.57447,
28.1722,1.5743,
28.1742,1.57427,
28.1762,1.54735,
28.1782,1.52418,
28.1808,1.50096,
28.1827,1.48425,
28.1848,1.47021,
28.1867,1.46046,
28.1888,1.4527,
28.1912,1.44555,
28.1932,1.4382,
28.1958,1.43371,
28.1977,1.42862,
28.1997,1.42765,
28.2017,1.42504,
28.2037,1.42362,
28.2057,1.42323,
28.2078,1.42409,
28.2097,1.42373,
28.2118,1.42373,
28.2137,1.42327,
28.2157,1.42507,
28.2177,1.42394,
28.2198,1.42541,
28.2218,1.42814,
28.2238,1.42678,
28.2254,1.42942,
28.2274,1.43024,
28.2292,1.43064,
28.2312,1.43302,
28.2332,1.43274,
28.2352,1.43471,
28.2372,1.43775,
28.2392,1.44142,
28.2412,1.44817,
28.2432,1.45137,
28.2458,1.45822,
28.2478,1.4594,
28.2498,1.46431,
28.2518,1.46929,
28.2537,1.47159,
28.2558,1.47563,
28.2582,1.47991,
28.2602,1.48471,
28.2622,1.48976,
28.2642,1.49277,
28.2662,1.49683,
28.2682,1.50087,
28.2702,1.5041,
28.2722,1.50868,
28.2742,1.50919,
28.2762,1.51191,
28.2782,1.5135,
28.2802,1.51541,
28.2822,1.51921,
28.2842,1.52321,
28.2862,1.52617,
28.2882,1.5288,
28.2902,1.52968,
28.2922,1.53192,
28.2942,1.53244,
28.2962,1.53401,
28.2982,1.53455,
28.3002,1.53676,
28.3022,1.53944,
28.3042,1.54128,
28.3062,1.54348,
28.3082,1.54467,
28.3102,1.54636,
28.3122,1.54735,
28.3142,1.55076,
28.3162,1.55089,
28.3182,1.55146,
28.3208,1.55409,
28.3227,1.55503,
28.3247,1.55596,
28.3268,1.55713,
28.3287,1.55588,
28.3307,1.557,
28.3328,1.5574,
28.3347,1.55916,
28.3367,1.5596,
28.3387,1.56056,
28.3408,1.56085,
28.3425,1.56149,
28.3442,1.56291,
28.3462,1.56288,
28.3482,1.56349,
28.3502,1.56385,
28.3522,1.56435,
28.3542,1.56574,
28.3562,1.5656,
28.3582,1.56668,
28.3602,1.56645,
28.3622,1.56588,
28.3642,1.56626,
28.3662,1.56675,
28.3682,1.56748,
28.3702,1.56731,
28.3722,1.56684,
28.3742,1.56651,
28.3758,1.56801,
28.3778,1.56761,
28.3798,1.56808,
28.3812,1.56862,
28.3832,1.56926,
28.3852,1.5715,
28.3872,1.56967,
28.3892,1.57015,
28.3912,1.56856,
28.3932,1.57012,
28.3952,1.57033,
28.3972,1.57049,
28.3992,1.57117,
28.4011,1.56888,
28.4032,1.57027,
28.4052,1.57075,
28.4074,1.57274,
28.4091,1.57023,
28.411,1.57271,
28.4132,1.57104,
28.4146,1.57209,
28.4168,1.57477,
28.4187,1.57371,
28.4207,1.57278,
28.4227,1.57246,
28.6982,1.57313,
28.7002,1.5727,
28.7022,1.57287,
28.7042,1.57273,
28.7062,1.57339,
28.7082,1.57232,
28.7102,1.57146,
28.7122,1.57041,
28.7142,1.57086,
28.7162,1.57075,
28.7182,1.57152,
28.7202,1.57119,
28.7222,1.57099,
28.7242,1.5715,
28.7262,1.57158,
28.7282,1.5708,
28.7302,1.57142,
28.7322,1.56877,
28.7342,1.57124,
28.7362,1.57108,
28.7382,1.57217,
28.7402,1.57248,
28.7422,1.57162,
28.7442,1.57066,
28.7462,1.57087,
28.7482,1.57346,
28.7502,1.57069,
28.7522,1.57195,
28.7542,1.56912,
28.7562,1.56944,
28.7582,1.57317,
28.7602,1.56989,
28.7622,1.56893,
28.7641,1.56999,
28.7662,1.56991,
28.7678,1.57129,
28.7698,1.57216,
28.7718,1.57295,
28.7738,1.57191,
28.7758,1.57213,
28.7778,1.57163,
28.7798,1.57372,
28.7818,1.5735,
28.7838,1.57328,
28.7858,1.57266,
28.7878,1.57294,
28.7902,1.57393,
28.7922,1.57265,
28.7942,1.56986,
28.7962,1.5719,
28.7982,1.57214,
28.8002,1.57275,
28.8021,1.57255,
28.8042,1.57108,
28.8062,1.57146,
28.8082,1.56929,
28.8102,1.57151,
28.8122,1.56892,
28.8142,1.56949,
28.8162,1.56819,
28.8182,1.56924,
28.8202,1.5706,
28.8222,1.56983,
28.8242,1.56977,
28.8262,1.56944,
28.8282,1.56922,
28.8302,1.57164,
28.8318,1.56977,
28.8338,1.5703,
28.8358,1.56795,
28.8378,1.57014,
28.8398,1.56917,
28.8418,1.56986,
28.8438,1.569,
28.8458,1.56893,
28.8475,1.56852,
28.8498,1.56918,
28.8518,1.57243,
28.8538,1.57203,
28.8558,1.57107,
29.1311,1.49032,
29.1328,1.49072,
29.4083,1.58405,
29.4101,1.58306,
29.4122,1.58404,
29.4142,1.58371,
29.4162,1.58571,
29.4182,1.58371,
29.4202,1.58394,
29.4222,1.58192,
29.4242,1.5811,
29.4262,1.58047,
29.4282,1.58191,
29.4302,1.57945,
29.4322,1.57992,
29.4342,1.57784,
29.4362,1.57699,
29.4382,1.57599,
29.4402,1.5778,
29.4422,1.57421,
29.4442,1.5772,
29.4462,1.57704,
29.4482,1.57811,
29.4498,1.57843,
29.4518,1.57621,
29.4538,1.57753,
29.4558,1.57828,
29.4578,1.5783,
29.4598,1.5789,
29.4612,1.58285,
29.4632,1.5815,
29.4652,1.58427,
29.4668,1.5812,
29.4688,1.58278,
29.4708,1.58439,
29.4728,1.58341,
29.4749,1.58323,
29.4772,1.58662,
29.4792,1.58453,
29.4812,1.58439,
29.4832,1.58323,
29.4852,1.58233,
29.4872,1.58108,
29.4892,1.58212,
29.4912,1.57908,
29.4932,1.57881,
29.4958,1.57621,
29.4978,1.57527,
29.4998,1.57559,
29.5018,1.57648,
29.5038,1.57423,
29.5058,1.574,
29.5078,1.57351,
29.5098,1.57458,
29.5118,1.57408,
29.5138,1.57567,
29.5158,1.57465,
29.5178,1.5756,
29.5198,1.57591,
29.5218,1.57795,
29.5238,1.57805,
29.5262,1.58148,
29.5282,1.58228,
29.5302,1.58289,
29.5322,1.58437,
29.5342,1.58585,
29.5362,1.58733,
29.5382,1.58808,
29.5398,1.58601,
29.5418,1.58622,
29.5438,1.58505,
29.5458,1.58567,
29.5478,1.58482,
29.5498,1.58605,
29.5518,1.58366,
29.5538,1.58303,
29.5558,1.58107,
29.5578,1.58005,
29.5598,1.57862,
29.5618,1.58002,
29.5638,1.57678,
29.5652,1.57885,
29.5672,1.57517,
29.5692,1.57491,
29.5712,1.57373,
29.5732,1.57551,
29.575,1.57218,
29.5772,1.57484,
29.5792,1.57402,
29.5808,1.57302,
29.5828,1.57526,
29.5852,1.57719,
29.5872,1.57694,
29.5892,1.57919,
29.5912,1.57893,
29.5932,1.58073,
29.5952,1.5821,
29.5972,1.584,
29.5992,1.58349,
29.6012,1.58458,
29.6032,1.58379,
29.6052,1.58485,
29.6072,1.58589,
29.6092,1.58728,
29.6112,1.58611,
29.6132,1.58586,
29.6152,1.58449,
29.6168,1.58345,
29.6188,1.58386,
29.6208,1.58179,
29.6228,1.58255,
29.6248,1.5808,
29.6268,1.58047,
29.6288,1.5797,
29.6305,1.58023,
29.6322,1.57934,
29.6342,1.58081,
29.6361,1.57869,
29.6382,1.57884,
29.6402,1.57761,
29.6422,1.57807,
29.6442,1.57641,
29.6462,1.57816,
29.6482,1.57614,
29.6502,1.57727,
29.6518,1.57422,
29.6532,1.5771,
29.6552,1.57915,
29.6572,1.57978,
29.6592,1.58092,
29.6612,1.58193,
29.6632,1.58188,
29.6652,1.58358,
29.6672,1.58575,
29.6692,1.58691,
29.6712,1.58838,
29.6732,1.5879,
29.6752,1.58809,
29.949,1.42547,
29.9512,1.42201,
29.9532,1.42259,
29.9552,1.42249,
29.9572,1.42154,
29.9592,1.42418,
29.9612,1.42429,
29.9632,1.42806,
29.9652,1.42785,
29.9672,1.43076,
29.9692,1.43194,
29.9712,1.43396,
29.9732,1.43541,
29.9753,1.43823,
29.9772,1.441,
29.9792,1.44193,
29.9811,1.44687,
29.9832,1.45107,
29.9858,1.4572,
29.9878,1.46147,
29.9898,1.46867,
29.9915,1.47389,
29.9932,1.47649,
29.9952,1.48157,
29.9972,1.48502,
29.9992,1.49259,
30.0012,1.49781,
30.0032,1.50141,
