time [s],filter_volt,voltage,
33.3516,1.62334,1.80122,
33.3538,1.6213,1.71829,
33.3558,1.61956,1.70811,
33.3578,1.62165,1.80995,
33.3598,1.62224,1.72775,
33.3618,1.62182,1.74375,
33.3638,1.6225,1.79031,
33.3658,1.6218,1.71029,
33.3683,1.61922,1.72847,
33.3703,1.6193,1.78667,
33.3722,1.61953,1.73284,
33.3742,1.61895,1.74084,
33.3762,1.6187,1.76558,
33.3783,1.61883,1.71247,
33.3803,1.61797,1.72993,
33.3818,1.61752,1.72411,
33.3835,1.62125,1.82232,
33.3853,1.6213,1.73284,
33.3872,1.62059,1.7212,
33.3892,1.62261,1.79322,
33.3913,1.62219,1.70956,
33.3932,1.62071,1.72702,
33.3953,1.61917,1.69137,
33.3973,1.62267,1.74157,
33.3993,1.62239,1.73939,
33.4019,1.62248,1.71902,
33.4038,1.62343,1.72265,
33.4058,1.6206,1.70738,
33.4078,1.6187,1.71756,
33.4098,1.62026,1.74884,
33.4118,1.6198,1.73502,
33.4138,1.61846,1.71975,
33.4158,1.61891,1.78304,
33.4178,1.61747,1.71611,
33.4198,1.61777,1.74884,
33.4213,1.61917,1.53424,
33.4233,1.62237,1.73648,
33.4253,1.59996,1.34364,
33.4273,1.57257,1.33491,
33.4292,1.54674,1.32255,
33.4312,1.52631,1.38002,
33.4328,1.51375,1.39893,
33.4348,1.49678,1.38293,
33.4363,1.48368,1.22434,
33.4383,1.47146,1.41493,
33.4403,1.46497,1.47313,
33.4422,1.45944,1.47604,
33.4442,1.45521,1.49932,
33.4463,1.44962,1.46295,
33.4478,1.44637,1.50005,
33.4498,1.44628,1.52042,
33.4523,1.44593,1.5517,
33.4543,1.44637,1.53642,
33.4562,1.4475,1.55388,
33.4582,1.45005,1.57716,
33.4603,1.4516,1.55825,
33.4621,1.45573,1.6179,
33.4642,1.45775,1.55243,
33.4663,1.46045,1.58589,
33.4683,1.46341,1.59026,
33.4698,1.4653,1.60335,
33.4718,1.47046,1.63827,
33.4738,1.47619,1.65718,
33.4758,1.4794,1.60189,
33.4779,1.48181,1.59607,
33.4798,1.48485,1.61353,
33.4819,1.48809,1.42657,
33.4838,1.4938,1.67246,
33.4856,1.49792,1.62954,
33.4878,1.50075,1.62808,
33.4898,1.50365,1.62736,
33.4918,1.50646,1.63172,
33.4938,1.5097,1.62299,
33.4958,1.51726,1.71465,
33.4978,1.52289,1.66518,
33.4993,1.52564,1.47386,
33.5013,1.52851,1.65136,
33.5032,1.53082,1.66446,
33.5053,1.53398,1.655,
33.5073,1.53806,1.70883,
33.5088,1.54257,1.72702,
33.5108,1.54702,1.67246,
33.5128,1.54918,1.64263,
33.5148,1.55005,1.65427,
33.5168,1.55136,1.66009,
33.5191,1.55251,1.66155,
33.5208,1.55609,1.71538,
33.5228,1.56103,1.72993,
33.5248,1.56308,1.48841,
33.5268,1.56419,1.663,
33.5288,1.5649,1.66737,
33.5306,1.56624,1.66882,
33.5323,1.56702,1.49423,
33.5343,1.57093,1.73939,
33.5363,1.57608,1.75175,
33.5383,1.57859,1.69137,
33.5403,1.57944,1.4935,
33.5423,1.58038,1.68192,
33.5443,1.58154,1.68992,
33.5458,1.58121,1.67901,
33.5479,1.58373,1.69283,
33.5498,1.59125,1.78813,
33.5518,1.59632,1.71756,
33.5538,1.59754,1.69501,
33.5558,1.59726,1.68046,
33.5578,1.59647,1.68119,
33.5598,1.59634,1.6841,
33.5618,1.59575,1.68337,
33.5638,1.59977,1.75976,
33.5658,1.60203,1.52115,
33.5678,1.60142,1.68192,
33.5699,1.60029,1.68119,
33.5718,1.59953,1.49496,
33.5738,1.59832,1.67173,
33.5758,1.59918,1.68628,
33.5778,1.60653,1.80559,
33.5798,1.61135,1.72629,
33.5818,1.61291,1.70811,
33.5838,1.6121,1.69065,
33.5858,1.61078,1.68774,
33.5873,1.60893,1.68919,
33.5893,1.60921,1.68555,
33.5913,1.61059,1.75612,
33.5933,1.61453,1.77067,
33.5953,1.6162,1.70811,
33.5968,1.61576,1.68992,
33.5989,1.61361,1.70229,
33.6008,1.61185,1.68264,
33.6029,1.61038,1.68701,
33.6048,1.60876,1.67828,
33.6068,1.6116,1.76194,
33.6088,1.61348,1.70229,
33.6109,1.61316,1.69356,
33.6128,1.61162,1.68628,
33.6149,1.61001,1.48914,
33.6166,1.60833,1.49787,
33.6188,1.60738,1.68992,
33.6209,1.61022,1.5517,
33.6228,1.61417,1.77503,
33.6248,1.61563,1.71393,
33.6268,1.61469,1.69356,
33.6288,1.61399,1.68337,
33.6309,1.61377,1.70083,
33.6323,1.61333,1.69792,
33.6343,1.61284,1.69792,
33.6358,1.61852,1.82232,
33.6378,1.62398,1.8165,
33.6398,1.62541,1.72047,
33.6418,1.62474,1.69938,
33.6438,1.62305,1.68628,
33.6458,1.6213,1.69137,
33.6478,1.61984,1.69501,
33.6498,1.61918,1.51969,
33.6519,1.62292,1.77431,
33.6543,1.62318,1.69719,
33.6563,1.62075,1.68337,
33.6583,1.61876,1.68774,
33.6603,1.61678,1.68483,
33.6618,1.61519,1.68192,
33.6638,1.61556,1.7001,
33.6658,1.62247,1.80995,
33.6678,1.62632,1.7292,
33.6699,1.6272,1.71538,
33.6718,1.6256,1.69574,
33.6738,1.62389,1.7001,
33.6758,1.6224,1.69792,
33.6778,1.62098,1.69356,
33.6798,1.62244,1.54879,
33.6812,1.62436,1.56116,
33.6828,1.62621,1.55024,
33.6848,1.62564,1.52551,
33.6868,1.62261,1.48477,
33.6888,1.61997,1.50951,
33.6908,1.61803,1.49496,
33.6928,1.61593,1.50805,
33.6948,1.61823,1.55097,
33.6969,1.61994,1.52624,
33.6983,1.6187,1.52769,
33.7003,1.61709,1.68992,
33.7022,1.61506,1.49714,
33.7043,1.61288,1.6761,
33.7063,1.61155,1.68337,
33.7078,1.61262,1.52551,
33.7098,1.61623,1.55897,
33.7113,1.61839,1.72265,
33.7133,1.61895,1.71247,
33.7152,1.61766,1.51096,
33.7173,1.6169,1.69574,
33.7193,1.61632,1.69938,
33.7209,1.61645,1.69501,
33.7229,1.61653,1.52406,
33.7244,1.62196,1.61717,
33.7263,1.62675,1.81795,
33.7283,1.62771,1.55243,
33.7298,1.62769,1.69938,
33.7316,1.62637,1.51605,
33.7339,1.62405,1.48477,
33.7359,1.6213,1.69356,
33.7372,1.62015,1.5066,
33.7389,1.62212,1.55388,
33.7403,1.62394,1.7663,
33.7423,1.62369,1.52115,
33.7439,1.62336,1.5015,
33.7453,1.62041,1.68701,
33.7469,1.61955,1.68337,
33.7482,1.61719,1.67973,
33.7503,1.61502,1.67682,
33.7523,1.61634,1.70738,
33.7538,1.62375,1.61935,
33.7553,1.62583,1.78231,
33.7573,1.62665,1.72993,
33.7586,1.62603,1.52551,
33.7603,1.62472,1.69647,
33.7623,1.62273,1.69501,
33.7643,1.62113,1.69428,
33.7663,1.61995,1.69647,
33.7683,1.62212,1.76412,
33.7703,1.62539,1.77358,
33.7723,1.62502,1.70374,
33.7743,1.6229,1.68919,
33.7763,1.62018,1.68192,
33.7783,1.61815,1.68337,
33.7803,1.61643,1.7292,
33.7819,1.61716,1.52987,
33.7838,1.62001,1.55243,
33.7859,1.62081,1.5306,
33.7878,1.62024,1.50587,
33.7898,1.6186,1.50078,
33.7918,1.61641,1.49132,
33.7938,1.61453,1.49859,
33.7958,1.61356,1.52406,
33.7979,1.6163,1.5517,
33.7999,1.61995,1.56188,
33.8019,1.62024,1.53569,
33.8038,1.6191,1.51387,
33.8058,1.61819,1.51969,
33.8078,1.61726,1.50951,
33.8098,1.61598,1.50805,
33.8113,1.61573,1.76048,
33.8133,1.62244,1.80995,
33.8153,1.62716,1.78449,
33.8173,1.62743,1.71829,
33.8191,1.62589,1.68774,
33.8213,1.62367,1.68701,
33.8233,1.62208,1.69719,
33.8253,1.62106,1.6921,
33.8273,1.62273,1.75466,
33.8293,1.62546,1.76412,
33.8312,1.62316,1.68919,
33.8333,1.62072,1.49641,
33.8353,1.61883,1.67973,
33.8368,1.61791,1.51023,
33.8388,1.61605,1.50369,
33.8409,1.6172,1.56188,
33.8428,1.62439,1.62008,
33.8448,1.62797,1.5728,
33.8469,1.6281,1.52333,
33.8485,1.62646,1.50805,
33.8503,1.62358,1.69137,
33.8523,1.62179,1.6921,
33.8543,1.62067,1.69356,
33.8563,1.6218,1.75757,
33.8583,1.62519,1.77431,
33.8603,1.62567,1.71393,
33.8623,1.62366,1.6921,
33.8643,1.62083,1.67391,
33.8663,1.61867,1.6841,
33.8683,1.61655,1.68628,
33.8703,1.6163,1.69719,
33.8723,1.61933,1.76194,
33.8743,1.6194,1.69865,
33.8763,1.61806,1.70447,
33.8783,1.61634,1.6921,
33.8803,1.61427,1.68555,
33.8823,1.61234,1.5015,
33.8838,1.61192,1.52406,
33.886,1.61453,1.55461,
33.8878,1.61817,1.55825,
33.8898,1.61916,1.54442,
33.8918,1.6181,1.50369,
33.8939,1.61718,1.52115,
33.8958,1.61667,1.51314,
33.8978,1.61437,1.50732,
33.8998,1.61552,1.52115,
33.9019,1.62173,1.62372,
33.9038,1.62702,1.57207,
33.9058,1.62766,1.54879,
33.9078,1.62637,1.52551,
33.9098,1.62417,1.50805,
33.9118,1.62224,1.50878,
33.9138,1.62084,1.51169,
33.9159,1.62233,1.55388,
33.9178,1.62501,1.54952,
33.9198,1.62374,1.51387,
33.9218,1.62159,1.49714,
33.9238,1.61973,1.51096,
33.9258,1.61779,1.50223,
33.9278,1.61563,1.50951,
33.9298,1.61894,1.59244,
33.9312,1.62453,1.81286,
33.9333,1.62757,1.57061,
33.9353,1.62761,1.7052,
33.9373,1.62583,1.50732,
33.9393,1.62385,1.69283,
33.9413,1.62221,1.69647,
33.9433,1.621,1.69065,
33.9453,1.62308,1.7663,
33.9473,1.62623,1.77285,
33.9493,1.62566,1.70229,
33.9513,1.62325,1.49423,
33.9533,1.62057,1.49568,
33.9553,1.61847,1.5015,
33.9573,1.61624,1.49714,
33.9593,1.61715,1.54297,
33.9613,1.62004,1.54952,
33.9633,1.61966,1.5226,
33.9653,1.61776,1.50587,
33.9673,1.61588,1.49787,
33.9692,1.61376,1.49787,
33.9713,1.61201,1.49932,
33.9733,1.6124,1.53206,
33.9753,1.6165,1.56625,
33.9773,1.61862,1.54879,
33.9793,1.61838,1.51242,
33.9809,1.61828,1.51169,
33.9828,1.61673,1.52187,
33.9848,1.61608,1.51605,
33.9868,1.61489,1.50587,
33.9888,1.6166,1.55315,
33.9909,1.62426,1.62445,
33.9928,1.62722,1.56407,
33.9948,1.62673,1.5306,
33.9969,1.62494,1.50805,
33.9988,1.62271,1.5066,
34.0009,1.62109,1.51824,
34.0028,1.62022,1.5597,
34.0048,1.62323,1.56261,
34.0068,1.62462,1.53642,
34.0088,1.62271,1.50732,
34.0109,1.62035,1.5015,
34.0129,1.61853,1.50514,
34.0149,1.61642,1.49641,
34.0168,1.61529,1.52915,
34.019,1.62069,1.61353,
34.0209,1.62643,1.57207,
34.0228,1.6278,1.55534,
34.0248,1.62634,1.51969,
34.0268,1.62442,1.5066,
34.0288,1.62243,1.49714,
34.0306,1.62091,1.51096,
34.0323,1.62015,1.5226,
34.0343,1.62331,1.55243,
34.0363,1.62593,1.54952,
34.0381,1.62527,1.52769,
34.0403,1.62243,1.50296,
34.0423,1.62001,1.50005,
34.0443,1.61801,1.50223,
34.0463,1.61594,1.49568,
34.0479,1.6186,1.54806,
34.0498,1.61998,1.55024,
34.0518,1.61953,1.52624,
34.0537,1.61877,1.5146,
34.0553,1.6166,1.49277,
34.0573,1.61456,1.49059,
34.0593,1.61286,1.50441,
34.0608,1.61313,1.52551,
34.0628,1.61491,1.55243,
34.0649,1.61888,1.56334,
34.0668,1.61963,1.54442,
34.0692,1.61867,1.55243,
34.0713,1.61794,1.52478,
34.0733,1.61699,1.50514,
34.0753,1.61592,1.50878,
34.0773,1.61824,1.57862,
34.0793,1.62568,1.6259,
34.0812,1.62884,1.56334,
34.0828,1.62872,1.53933,
34.0853,1.62644,1.51896,
34.0873,1.62417,1.50805,
34.0893,1.6228,1.52624,
34.0913,1.62134,1.51023,
34.0933,1.62403,1.5597,
34.0953,1.62594,1.53933,
34.0973,1.62424,1.69647,
34.0985,1.62232,1.49859,
34.1001,1.62062,1.50514,
34.1022,1.61857,1.50732,
34.1043,1.61636,1.5015,
34.1063,1.61724,1.52478,
34.1083,1.6246,1.62299,
34.1103,1.62781,1.5728,
34.1118,1.62785,1.53424,
34.1138,1.62628,1.51678,
34.1155,1.62425,1.5015,
34.1178,1.62245,1.50878,
34.1199,1.62092,1.51314,
34.1218,1.62207,1.55024,
34.1238,1.62542,1.56698,
34.1258,1.62602,1.53424,
34.1278,1.62412,1.50732,
34.1298,1.62115,1.49641,
34.1318,1.6191,1.49859,
34.1338,1.61709,1.49496,
34.1358,1.61658,1.52915,
34.1378,1.61962,1.54806,
34.1398,1.62014,1.53351,
34.1418,1.61902,1.50878,
34.1438,1.61714,1.49714,
34.1459,1.61506,1.49568,
34.1478,1.6131,1.50078,
34.1498,1.61221,1.51896,
34.1513,1.61461,1.76194,
34.1533,1.61842,1.56916,
34.1553,1.61925,1.54515,
34.1573,1.61838,1.50878,
34.1593,1.61729,1.51605,
34.1613,1.61675,1.51387,
34.1629,1.61588,1.50951,
34.1648,1.61523,1.52406,
34.1668,1.62039,1.60189,
34.1688,1.62699,1.59753,
34.1709,1.62781,1.5517,
34.1728,1.6263,1.53715,
34.1748,1.62429,1.50805,
34.1768,1.62234,1.5066,
34.1793,1.62046,1.51242,
34.1813,1.62227,1.55679,
34.1833,1.62523,1.55024,
34.1853,1.62376,1.51896,
34.1873,1.62143,1.5015,
34.1893,1.61954,1.51314,
34.1913,1.61746,1.50296,
34.1929,1.61652,1.51387,
34.1943,1.61595,1.70956,
34.1963,1.62269,1.61935,
34.1983,1.62701,1.57134,
34.2003,1.62746,1.53788,
34.2023,1.62581,1.52042,
34.2043,1.62375,1.50296,
34.2063,1.62191,1.50805,
34.2083,1.6205,1.51242,
34.2103,1.62149,1.53642,
34.2119,1.62553,1.56625,
34.2138,1.62566,1.54733,
34.2158,1.62432,1.51824,
34.2178,1.62151,1.48914,
34.2199,1.61932,1.50732,
34.2218,1.61733,1.49787,
34.2238,1.61554,1.50587,
34.2258,1.6187,1.7874,
34.2278,1.61972,1.51969,
34.2298,1.61883,1.51096,
34.2318,1.61704,1.50223,
34.2333,1.61538,1.6921,
34.2353,1.61356,1.50296,
34.2373,1.61207,1.50805,
34.2393,1.61369,1.54733,
34.2413,1.617,1.5597,
34.2433,1.61839,1.53933,
34.2453,1.61776,1.51242,
34.2473,1.61665,1.51314,
34.2493,1.61598,1.51896,
34.2513,1.61509,1.51169,
34.2533,1.6145,1.7001,
34.2553,1.61999,1.6048,
34.2569,1.6267,1.5808,
34.2588,1.627,1.55752,
34.2609,1.62622,1.52333,
34.2629,1.62448,1.50514,
34.2648,1.62259,1.50514,
34.2668,1.62105,1.50878,
34.2688,1.62064,1.52624,
34.2709,1.6238,1.56116,
34.2728,1.62406,1.52187,
34.2748,1.62178,1.49568,
34.2763,1.61988,1.68192,
34.2783,1.61781,1.50587,
34.2803,1.61572,1.49787,
34.2823,1.61482,1.53497,
34.2843,1.62083,1.61353,
34.2859,1.62566,1.61935,
34.2883,1.62796,1.55606,
34.29,1.62642,1.51824,
34.2918,1.6256,1.50732,
34.2938,1.62286,1.49932,
34.2959,1.62151,1.52042,
34.2979,1.62056,1.52624,
34.2999,1.59703,1.22579,
34.3018,1.56446,1.1705,
34.3042,1.52989,1.20615,
34.3063,1.50973,1.28617,
34.3083,1.49184,1.27599,
34.3103,1.47488,1.26944,
34.3123,1.46079,1.29417,
34.3143,1.45067,1.33127,
34.3163,1.4406,1.31163,
34.3183,1.4297,1.29927,
34.3203,1.42343,1.35237,
34.3223,1.41917,1.3691,
34.3243,1.41773,1.40766,
34.3263,1.41597,1.38365,
34.3283,1.41434,1.39238,
34.3303,1.4128,1.39456,
34.3319,1.4116,1.3902,
34.3339,1.41003,1.38802,
34.3359,1.40823,1.38293,
34.3378,1.40762,1.40329,
34.3398,1.40828,1.41784,
34.3418,1.40923,1.42294,
34.3439,1.41129,1.43385,
34.3458,1.41342,1.43676,
34.3479,1.41532,1.43603,
34.3499,1.41732,1.44403,
34.3519,1.42054,1.46222,
34.3539,1.42451,1.47459,
34.3558,1.42894,1.48404,
34.3578,1.43367,1.49277,
34.3598,1.4383,1.49423,
34.3618,1.4433,1.49859,
34.3638,1.44795,1.50441,
34.3659,1.45205,1.50369,
34.3678,1.45607,1.50223,
34.3699,1.46005,1.50223,
34.3718,1.46391,1.51023,
34.3739,1.46783,1.51096,
34.3758,1.47114,1.51096,
34.3778,1.47396,1.50732,
34.3798,1.47643,1.50951,
34.3815,1.47815,1.50005,
34.3833,1.4791,1.49496,
34.3853,1.47954,1.47459,
34.3868,1.47961,1.47677,
34.3888,1.47953,1.47895,
34.3909,1.47927,1.4724,
34.3928,1.47882,1.47604,
34.3948,1.47856,1.4775,
34.3969,1.47838,1.47531,
34.3989,1.47824,1.47459,
34.4013,1.47805,1.47677,
34.4029,1.47783,1.47968,
34.4048,1.47768,1.47677,
34.4068,1.47768,1.47531,
34.4088,1.47776,1.47604,
34.4109,1.47797,1.47968,
34.4129,1.4782,1.48404,
34.4149,1.47841,1.48186,
34.4168,1.47857,1.47895,
34.4192,1.47894,1.48332,
34.4213,1.47896,1.48186,
34.4233,1.47922,1.48477,
34.4253,1.47937,1.48404,
34.4273,1.47953,1.47822,
34.4293,1.47965,1.47895,
34.4313,1.47982,1.48404,
34.4333,1.47982,1.48041,
34.4353,1.47998,1.49132,
34.4373,1.48019,1.48768,
34.4393,1.48036,1.48623,
34.4413,1.48091,1.48477,
34.4433,1.48099,1.47895,
34.4453,1.48135,1.47677,
34.4472,1.48122,1.48332,
34.4493,1.4813,1.48841,
34.4513,1.48126,1.48041,
34.4533,1.48122,1.48259,
34.4553,1.48123,1.48259,
34.4573,1.48112,1.48404,
34.4593,1.48113,1.4855,
34.4609,1.4811,1.48041,
34.4629,1.48112,1.47895,
34.4649,1.48123,1.48041,
34.4668,1.48139,1.48404,
34.4684,1.48119,1.48259,
34.4703,1.48121,1.47895,
34.4723,1.4812,1.48186,
34.4743,1.48115,1.48041,
34.4763,1.48111,1.48186,
34.4783,1.48111,1.48332,
34.4803,1.48154,1.48404,
34.4818,1.48148,1.47677,
34.4843,1.48144,1.48332,
34.4863,1.48139,1.48113,
34.4883,1.48135,1.48259,
34.4903,1.4813,1.4855,
34.4923,1.48128,1.48186,
34.4943,1.48134,1.48477,
34.4963,1.48135,1.48332,
34.4983,1.48128,1.47968,
34.5003,1.48127,1.48186,
34.5023,1.48127,1.48259,
34.5043,1.48131,1.48623,
34.5059,1.48123,1.47895,
34.5079,1.48126,1.48041,
34.5098,1.48124,1.48259,
34.5119,1.48132,1.48332,
34.5139,1.48146,1.48332,
34.5158,1.48149,1.47895,
34.5182,1.4814,1.4855,
34.5203,1.48136,1.48477,
34.5219,1.48148,1.48186,
34.5238,1.48148,1.47895,
34.5258,1.48147,1.48041,
34.5278,1.48128,1.48332,
34.5298,1.48131,1.48259,
34.5316,1.48121,1.48113,
34.5338,1.48128,1.48186,
34.5359,1.48124,1.48041,
34.5379,1.48128,1.48186,
34.5398,1.48108,1.48477,
34.5418,1.48122,1.48259,
34.5439,1.48139,1.48768,
34.5458,1.48131,1.48477,
34.5479,1.48121,1.48186,
34.5499,1.48114,1.47822,
34.5519,1.47994,1.41566,
34.5539,1.47998,1.48041,
34.5558,1.48014,1.48186,
34.5579,1.48033,1.48332,
34.5598,1.48049,1.4855,
34.5613,1.48054,1.48041,
34.5633,1.48101,1.48914,
34.5653,1.48114,1.48623,
34.5673,1.48125,1.48041,
34.5693,1.48117,1.48041,
34.5713,1.48123,1.48332,
34.5733,1.48127,1.48259,
34.5753,1.48113,1.48332,
34.5773,1.48101,1.47531,
34.5793,1.48102,1.48332,
34.5813,1.48102,1.47895,
34.5833,1.481,1.48477,
34.5853,1.48103,1.48186,
34.5873,1.48139,1.47313,
34.5893,1.48121,1.48186,
34.5913,1.48125,1.4775,
34.5933,1.48114,1.48259,
34.5953,1.48124,1.47968,
34.5973,1.48126,1.48186,
34.5993,1.48177,1.52406,
34.6013,1.4817,1.48332,
34.6028,1.4816,1.47895,
34.6048,1.48161,1.48186,
34.6068,1.4815,1.47968,
34.6088,1.48147,1.47895,
34.6109,1.48146,1.48113,
34.6129,1.48147,1.48332,
34.6141,1.48147,1.47968,
34.6158,1.48134,1.47968,
34.6178,1.48128,1.48041,
34.6193,1.48128,1.48186,
34.6213,1.48131,1.47822,
34.6233,1.48131,1.4855,
34.6253,1.48129,1.47968,
34.6273,1.48128,1.48186,
34.6291,1.4813,1.48186,
34.6312,1.48129,1.48186,
34.6329,1.48124,1.4775,
34.6349,1.48118,1.47895,
34.6369,1.48119,1.48259,
34.6389,1.48131,1.48404,
34.6409,1.48135,1.48113,
34.6429,1.48118,1.47895,
34.6448,1.48122,1.4775,
34.6469,1.48137,1.47895,
34.6489,1.48134,1.48113,
34.6509,1.4813,1.47968,
34.653,1.48133,1.48477,
34.6549,1.48156,1.48332,
34.6568,1.48137,1.48041,
34.6588,1.48169,1.48186,
34.6606,1.48166,1.47895,
34.6625,1.48165,1.48186,
34.6642,1.48169,1.48477,
34.6663,1.48164,1.47895,
34.6683,1.48155,1.48186,
34.6703,1.48221,1.47968,
34.6723,1.48219,1.48186,
34.6743,1.48209,1.47968,
34.6763,1.48203,1.48695,
34.6783,1.48197,1.48113,
34.6803,1.48197,1.47968,
34.6823,1.4826,1.48113,
34.6843,1.48257,1.49205,
34.6863,1.4824,1.4775,
34.6883,1.48235,1.48041,
34.6903,1.4823,1.47604,
34.6923,1.48234,1.48259,
34.6943,1.4822,1.45931,
34.6963,1.48206,1.48041,
34.6983,1.48206,1.48113,
34.7003,1.48197,1.48259,
34.7023,1.48194,1.48259,
34.7043,1.48194,1.48113,
34.7063,1.48192,1.47968,
34.7083,1.482,1.48113,
34.7099,1.48204,1.48332,
34.712,1.48213,1.48186,
34.7139,1.48205,1.48041,
34.7158,1.48203,1.47895,
34.7178,1.48214,1.48404,
34.7199,1.48204,1.48477,
34.7218,1.48201,1.48041,
34.7239,1.48195,1.48113,
34.7253,1.48195,1.47895,
34.7273,1.48194,1.47604,
34.7293,1.48189,1.47822,
34.7313,1.48181,1.4775,
34.7333,1.48173,1.47677,
34.7353,1.48166,1.48186,
34.7373,1.48163,1.47604,
34.7393,1.48158,1.48113,
34.7413,1.48156,1.48186,
34.7427,1.48145,1.47968,
34.7449,1.48145,1.48041,
34.7469,1.48149,1.48477,
34.7489,1.48146,1.48041,
34.7509,1.48148,1.48186,
34.7523,1.48159,1.48623,
34.7543,1.48055,1.48695,
34.7557,1.48061,1.48186,
34.7579,1.48068,1.48259,
34.7599,1.48062,1.47895,
34.7619,1.48066,1.48477,
34.7639,1.48078,1.48113,
34.7658,1.48096,1.48041,
34.7688,1.4811,1.48113,
34.7709,1.48114,1.48186,
34.7728,1.48111,1.48041,
34.7746,1.48122,1.48041,
34.7769,1.48122,1.48041,
34.7789,1.48124,1.48186,
34.7809,1.48126,1.48041,
34.7826,1.48132,1.47822,
34.7843,1.48124,1.47604,
34.7863,1.4813,1.48259,
34.7883,1.48148,1.48186,
34.7903,1.48168,1.48477,
34.7923,1.48162,1.47895,
34.7943,1.48166,1.48259,
34.7963,1.48157,1.48186,
34.7983,1.4816,1.48186,
34.8003,1.48153,1.47968,
34.8023,1.4815,1.48113,
34.8042,1.4814,1.48695,
34.8063,1.48147,1.48186,
34.8083,1.48159,1.49132,
34.8103,1.48155,1.48113,
34.8123,1.48136,1.48041,
34.8143,1.48123,1.47313,
34.8163,1.4814,1.48768,
34.8183,1.48142,1.48332,
34.8203,1.48135,1.47822,
34.8223,1.48133,1.48186,
34.8243,1.48158,1.47677,
34.8263,1.48158,1.48404,
34.8283,1.48159,1.48623,
34.8303,1.48159,1.47604,
34.8323,1.48164,1.48332,
34.8343,1.48157,1.48041,
34.8369,1.4816,1.48259,
34.8389,1.48154,1.48041,
34.8409,1.48156,1.47968,
34.8429,1.48155,1.48259,
34.8449,1.48154,1.48259,
34.8469,1.4815,1.48186,
34.8489,1.48147,1.47968,
34.8513,1.48143,1.48041,
34.8532,1.48146,1.48259,
34.8549,1.48144,1.48041,
34.8569,1.48155,1.48186,
34.8588,1.4816,1.48332,
34.8609,1.48138,1.48041,
34.8629,1.48133,1.47895,
34.8649,1.48136,1.48113,
34.8669,1.48128,1.48186,
34.8689,1.48119,1.47822,
34.8709,1.48141,1.47895,
34.8729,1.4816,1.48041,
34.8749,1.48149,1.48259,
34.8769,1.48155,1.48332,
34.8789,1.48151,1.48041,
34.8809,1.48156,1.48259,
34.8829,1.48162,1.47822,
34.8849,1.4817,1.48113,
34.8873,1.4816,1.47677,
34.8893,1.48152,1.4775,
34.8913,1.48149,1.4855,
34.8933,1.48144,1.48041,
34.8953,1.48136,1.46513,
34.8973,1.48141,1.47822,
34.8993,1.4814,1.48259,
34.9012,1.48138,1.47968,
34.9033,1.48136,1.48113,
34.9053,1.48135,1.47677,
34.9073,1.48143,1.47677,
34.9093,1.48145,1.48332,
34.9113,1.48151,1.48186,
34.9133,1.48146,1.47895,
34.9153,1.48158,1.47968,
34.9173,1.48165,1.48259,
34.9193,1.48155,1.48041,
34.9213,1.4814,1.47895,
34.9233,1.48138,1.48259,
34.9253,1.48127,1.47895,
34.9273,1.4812,1.48041,
34.9293,1.48112,1.48113,
34.9312,1.48112,1.48404,
34.9329,1.48107,1.48186,
34.9349,1.48105,1.48041,
34.9369,1.48113,1.47895,
34.9389,1.48126,1.48332,
34.9409,1.4813,1.48113,
34.9429,1.4817,1.48259,
34.9449,1.48162,1.48332,
34.9469,1.48157,1.48041,
34.9483,1.48157,1.47895,
34.9503,1.4815,1.47968,
34.9524,1.48139,1.48041,
34.9543,1.48154,1.48477,
34.9563,1.48122,1.48113,
34.9583,1.48124,1.48041,
34.9599,1.4813,1.48186,
34.9619,1.48133,1.48113,
34.9639,1.48135,1.49277,
34.9659,1.4815,1.48332,
34.9679,1.48153,1.47968,
34.9693,1.48154,1.48623,
34.9713,1.48161,1.47895,
34.9733,1.48168,1.48404,
34.9753,1.48162,1.48186,
34.9773,1.48162,1.48186,
34.9793,1.48157,1.48041,
34.9812,1.48144,1.48332,
34.9833,1.48143,1.48041,
34.9854,1.48143,1.48259,
34.9873,1.48142,1.48259,
34.9893,1.48164,1.48041,
34.9913,1.48157,1.48186,
34.9933,1.48138,1.48113,
34.9953,1.48133,1.48113,
34.9973,1.48121,1.48041,
34.9993,1.48125,1.4855,
35.0013,1.48117,1.48041,
35.0033,1.48121,1.48041,
35.0053,1.48138,1.47895,
35.0073,1.48138,1.48259,
35.0093,1.48133,1.47968,
35.0113,1.48138,1.48623,
35.0133,1.48156,1.48113,
35.0153,1.48149,1.47677,
35.0173,1.48143,1.47895,
35.0193,1.48148,1.47968,
35.0209,1.48138,1.48186,
35.0229,1.48143,1.48186,
35.0249,1.48145,1.48404,
35.0269,1.48155,1.4855,
35.0289,1.48147,1.47968,
35.0309,1.48149,1.48404,
35.0329,1.48148,1.48332,
35.0349,1.48142,1.47822,
35.0363,1.48138,1.48186,
35.0383,1.48176,1.48332,
35.0403,1.48174,1.48841,
35.0423,1.48174,1.48113,
35.0443,1.48166,1.47895,
35.0463,1.48158,1.48041,
35.0483,1.4816,1.48041,
35.0503,1.48195,1.48041,
35.0524,1.48193,1.47895,
35.0543,1.48187,1.48332,
35.0563,1.48185,1.48477,
35.0583,1.48185,1.48332,
35.0603,1.48179,1.48259,
35.0623,1.48169,1.47895,
